,term,score
758,gebrauchen,2.466337068793427
759,inspizierst,2.466337068793427
760,wohlgesinnt,2.466337068793427
761,näherst,2.466337068793427
762,haft,2.466337068793427
763,balsamierers,2.466337068793427
764,prophetenanteilen,2.466337068793427
765,freigegeben,2.466337068793427
766,absicht,2.466337068793427
767,sterbentod,2.466337068793427
768,freiließ,2.466337068793427
769,freizulassen,2.466337068793427
770,graute,2.466337068793427
771,gebenveranlassen,2.466337068793427
772,wärst,2.466337068793427
773,steinmetzen,2.466337068793427
774,antaten,2.466337068793427
775,sperrten,2.466337068793427
776,wärest,2.466337068793427
777,speiseopfer,2.466337068793427
778,leiten,2.466337068793427
779,ausals,2.466337068793427
780,stiche,2.466337068793427
781,wirstsollst,2.466337068793427
782,folgende,2.466337068793427
783,zurückzog,2.466337068793427
784,anstimmen,2.466337068793427
785,handele,2.466337068793427
786,folterinstrumente,2.466337068793427
787,verdienen,2.466337068793427
788,schreiberberuf,2.466337068793427
789,stinker,2.466337068793427
790,wissenkönnen,2.466337068793427
791,inspiziere,2.466337068793427
792,schiffsmeisters,2.466337068793427
793,stiften,2.466337068793427
794,fehlte,2.466337068793427
795,formte,2.466337068793427
796,halbtot,2.466337068793427
797,zufügt,2.466337068793427
798,schreib,2.466337068793427
799,prophetenanteil,2.466337068793427
800,stiehlt,2.466337068793427
801,fortschicken,2.466337068793427
802,graveure,2.466337068793427
803,güte,2.466337068793427
804,vollwertige,2.466337068793427
805,nobler,2.466337068793427
806,brillieren,2.466337068793427
807,überreichte,2.466337068793427
808,schluchzend,2.466337068793427
809,nordwärts,2.466337068793427
810,verholfen,2.466337068793427
811,kennenlernt,2.466337068793427
812,gauschreiber,2.466337068793427
813,irhorru,2.466337068793427
814,pferdegespann,2.466337068793427
815,noblen,2.466337068793427
816,stachelstockes,2.466337068793427
817,schoine,2.466337068793427
818,überschreibe,2.466337068793427
819,sprechens,2.466337068793427
820,schlägen,2.466337068793427
821,ausnahme,2.466337068793427
822,überschrieben,2.466337068793427
823,fürchten,2.466337068793427
824,ausgleich,2.466337068793427
825,schmelzofen,2.466337068793427
826,fürstbeamter,2.466337068793427
827,verheilten,2.466337068793427
828,vergilt,2.466337068793427
829,furchtsam,2.466337068793427
830,anweisung,2.466337068793427
831,ausverbreitet,2.466337068793427
